,favorite_count,replies_count,retweet_count,tweet,tweet_created,tweet_created_at,tweet_id,type,unmetric_engagement_score,url,company,channel
75,54,4,24,"Huawei partners with Vodafone to provide a world’s first end to end 3GPP-Based 5G Field test, at an astonishing speed of 2Gbps, using the 5G CPE produ",02/03/2018,02/03/2018 01:00,9.69452E+17,proactive,314,http://www.twitter.com/Huawei/status/969452279760805888,Huawei,Twitter
76,51,0,11,Eight is the magic number for Huawei at GSMA GLOMO Awards 2018 at #MWC18. Get the details: https://t.co/6le6Uobu7b #GMA18 https://t.co/zCeGaFbbuW,01/03/2018,01/03/2018 22:00,9.69407E+17,proactive,161,http://www.twitter.com/Huawei/status/969406959307730944,Huawei,Twitter
77,109,0,30,See you next year at MWC 2019. It's been truly exciting reaching new heights with our partners at #MWC18. Here's to ROADS to a Better Future. https://,01/03/2018,01/03/2018 17:07,9.69333E+17,proactive,409,http://www.twitter.com/Huawei/status/969333321879687176,Huawei,Twitter
78,39,2,16,What is the outcome of a Rubik’s cube-style industry ecosystem? Huawei and China Telecom’s Business Joint Innovation Center is a fine example. Read on,01/03/2018,01/03/2018 10:49,9.69238E+17,proactive,209,http://www.twitter.com/Huawei/status/969238321007296518,Huawei,Twitter
79,49,1,15,"On #MWC18 Day 3, we connected operators to solutions, use cases, and each other to create better business growth and better experiences. https://t.co/",01/03/2018,01/03/2018 10:22,9.69231E+17,proactive,204,http://www.twitter.com/Huawei/status/969231429778509824,Huawei,Twitter
80,41,3,14,Connecting the unconnected. GSMA 'Best Mobile Innovation for Emerging Markets' Award goes to Huawei's #RuralStar Solutions. #MWC18 https://t.co/UO0GzX,01/03/2018,01/03/2018 09:50,9.69223E+17,proactive,196,http://www.twitter.com/Huawei/status/969223395421368320,Huawei,Twitter
81,28,0,6,"#Huawei Ultra-Broadband RF Solution Family delivers big CAPEX & OPEX savings, as recognized by @GSMA’s 'Best Mobile Infrastructure' award at #MWC18. h",01/03/2018,01/03/2018 09:46,9.69222E+17,proactive,88,http://www.twitter.com/Huawei/status/969222437400383489,Huawei,Twitter
82,19,0,7,Better connectivity needs greener solutions. Our TubeStar has proven to efficiently reduce carbon footprint and garnered @GMSA’s ‘Green Mobile’ award ,01/03/2018,01/03/2018 09:45,9.69222E+17,proactive,89,http://www.twitter.com/Huawei/status/969222147683094534,Huawei,Twitter
83,19,0,9,Our AI-powered CloudAIR was awarded ‘Best Mobile Technology Breakthrough’ & ‘CTO’s Choice’ at #MWC18. See why it wowed @GSMA judges: https://t.co/O4Sf,01/03/2018,01/03/2018 09:43,9.69222E+17,proactive,109,http://www.twitter.com/Huawei/status/969221710108033024,Huawei,Twitter
84,0,0,1,"#Huawei Ultra-Broadband RF Solution Family delivers big CAPEX & OPEX savings, as recognized by @GSMA’s ""Best Mobile Infrastructure” award at #MWC18. h",01/03/2018,01/03/2018 09:35,9.69219E+17,proactive,10,http://www.twitter.com/Huawei/status/969219486573318144,Huawei,Twitter
85,5,2,2,Better connectivity needs greener solutions. Our TubeStar has proven to efficiently reduce carbon footprint and garnered @GMSA’s ‘Green Mobile’ award ,01/03/2018,01/03/2018 09:33,9.69219E+17,proactive,35,http://www.twitter.com/Huawei/status/969218983026192386,Huawei,Twitter
86,14,0,2,Our AI-powered CloudAIR was awarded ‘Best Mobile Technology Breakthrough’ & ‘CTO’s Choice’ at #MWC18. See why it wowed @GSMA judges: https://t.co/O4Sf,01/03/2018,01/03/2018 09:19,9.69216E+17,proactive,34,http://www.twitter.com/Huawei/status/969215553616404480,Huawei,Twitter
87,0,0,0,RT @Huawei: Partnerships build the ROADS to #5G. Stay tuned for more on 5G and #AI from @GSMA CTO Alex Sinclair https://t.co/raNyMZvhbt  #W…,01/03/2018,01/03/2018 09:01,9.69211E+17,retweet,0,http://www.twitter.com/Huawei/status/969210906986057729,Huawei,Twitter
88,119,2,25,Partnerships build the ROADS to #5G. Stay tuned for more on 5G and #AI from @GSMA CTO Alex Sinclair https://t.co/raNyMZvhbt  #WinWin #MWC18 https://t.,01/03/2018,01/03/2018 08:21,9.69201E+17,proactive,379,http://www.twitter.com/Huawei/status/969200972529655808,Huawei,Twitter
89,0,0,1,Partnerships build the ROADS to #5G. Stay tuned for more on 5G and #AI from @GSMA CTO Alex Sinclair https://t.co/raNyMZvhbt #WinWIn #MWC18 https://t.c,01/03/2018,01/03/2018 08:18,9.692E+17,proactive,10,http://www.twitter.com/Huawei/status/969200077851058176,Huawei,Twitter
90,9,0,6,Partnerships build the ROADS to #5G. Stay tuned for more on 5G and #AI from @GSMA CTO Alex Sinclair https://t.co/Yx07heim6Q #WinWIn #MWC18 https://t.c,01/03/2018,01/03/2018 08:13,9.69199E+17,proactive,69,http://www.twitter.com/Huawei/status/969198924576763904,Huawei,Twitter
91,53,0,18,"It was full speed ahead on Day 2 for Huawei at #MWC18. At Hall 1, Huawei brought Better Connections to life with impressive demos of 5G is Now, All Cl",01/03/2018,01/03/2018 06:52,9.69179E+17,proactive,233,http://www.twitter.com/Huawei/status/969178627811217408,Huawei,Twitter
92,6,0,3,"It was definitely full speed ahead on Day 2 for Huawei at #MWC18. At Hall 1, Huawei brought Better Connections to life with impressive demos of 5G is ",01/03/2018,01/03/2018 06:45,9.69177E+17,proactive,36,http://www.twitter.com/Huawei/status/969176878983589888,Huawei,Twitter
93,204,2,22,It’s right on the money. See how Agile Private Line Solution with guaranteed low latency of 0.001ms accuracy is the way to go for the finance and bank,01/03/2018,01/03/2018 06:18,9.6917E+17,proactive,434,http://www.twitter.com/Huawei/status/969170092566212608,Huawei,Twitter
94,0,0,0,RT @HuaweiNetworks: #Huawei teams with SD-WAN partners to build an Intent-Driven Network in All-Cloud era. @SoftBank @Microsoft @F5Networks…,01/03/2018,01/03/2018 04:25,9.69142E+17,retweet,0,http://www.twitter.com/Huawei/status/969141560293101569,Huawei,Twitter
95,66,0,21,#5G and #cloud take @craigbrownphd to the moon… https://t.co/raNyMZMS31 #VR #MWC18 https://t.co/wxoyZC3l80,01/03/2018,01/03/2018 03:00,9.6912E+17,proactive,276,http://www.twitter.com/Huawei/status/969120148136247302,Huawei,Twitter
0,51,1,10,"A drone with its own network, software-based architecture, network slicing & more. @gsacom talks 5G https://t.co/myaZYvNd8p #WinWin https://t.co/Pkhcl",01/05/2018,01/05/2018 06:35,9.91265E+17,proactive,156,http://www.twitter.com/Huawei/status/991264826641952768,Huawei,Twitter
1,38,0,8,Staying sharp in business calls for bold commitment. But it’s also important to take a break every now and then: Happy Labor Day! #HuaweiVoice https:/,01/05/2018,01/05/2018 05:00,9.91241E+17,proactive,118,http://www.twitter.com/Huawei/status/991240832404439040,Huawei,Twitter
2,76,3,16,Thank you #IMSWF for these 2 awards. Find out why judges were impressed with Huawei’s #Vo5G and IMS solutions: https://t.co/p9vOEFQiZh https://t.co/uP,30/04/2018,30/04/2018 06:43,9.90904E+17,proactive,251,http://www.twitter.com/Huawei/status/990904344789729280,Huawei,Twitter
3,45,0,13,Technology meets craftsmanship. Huawei and @GroupePSA invites you to drive into the future in the DS7 #ConnectedCar. Find out more: https://t.co/Zg8pR,30/04/2018,30/04/2018 04:30,9.90871E+17,proactive,175,http://www.twitter.com/Huawei/status/990870892174458880,Huawei,Twitter
4,61,1,30,Innovation calls for commitment. We’ve spent over US$60 billion in the last decade to develop world-class products and services. #HuaweiVoice https://,27/04/2018,27/04/2018 05:00,9.89791E+17,proactive,366,http://www.twitter.com/Huawei/status/989791278249340928,Huawei,Twitter
5,116,6,36,"How would 5G, IoT, VR and #AI impact and empower the world? #HAS2018 analysts give us their wish lists for a fully connected, intelligent world:  http",27/04/2018,27/04/2018 04:24,9.89782E+17,proactive,506,http://www.twitter.com/Huawei/status/989782296331862016,Huawei,Twitter
6,0,0,0,"RT @Huaweiit: In the recent @SAP HANA Standard Application Benchmark test, Huawei #FusionServer 2488H V5 SAP HANA appliance broke the recor…",27/04/2018,27/04/2018 03:00,9.89761E+17,retweet,0,http://www.twitter.com/Huawei/status/989761104782897153,Huawei,Twitter
7,0,0,0,"RT @Huawei_Europe: Can IoT improve safety and help reduce car
accidents to zero by 2025?  Will automation and robots take over factories?
S…",26/04/2018,26/04/2018 20:18,9.8966E+17,retweet,0,http://www.twitter.com/Huawei/status/989660044672159745,Huawei,Twitter
8,60,0,27,.@BYDCompany is doing something truly unique to reduce congestion & save the planet https://t.co/fskNiFMGer #WinWin #LTE https://t.co/DSYiVElWxZ,26/04/2018,26/04/2018 06:51,9.89457E+17,proactive,330,http://www.twitter.com/Huawei/status/989456925904420864,Huawei,Twitter
9,386,24,74,"Imagine this: 4 billion animals, 20 million shipping containers and 300 million LED lights – all digitally connected. With all things sensing and conn",26/04/2018,26/04/2018 05:45,9.8944E+17,proactive,1246,http://www.twitter.com/Huawei/status/989440209963003904,Huawei,Twitter
10,35,0,10,Every firefly is an unsung hero. We are grateful to the dedication of a global team of thinkers and doers pursuing a common cause: innovation. #Huawei,26/04/2018,26/04/2018 05:00,9.89429E+17,proactive,135,http://www.twitter.com/Huawei/status/989428888991293440,Huawei,Twitter
11,1,0,1,"Julie Kunstler, Principal Analyst at Ovum, gives her views on fiber and VR.
https://t.co/IQL8HCbfuM https://t.co/FotmOhbiGO",26/04/2018,26/04/2018 04:24,9.8942E+17,proactive,11,http://www.twitter.com/Huawei/status/989419851348197376,Huawei,Twitter
12,101,0,13,"Julie Kunstler, Principal Analyst at Ovum, gives her views on fiber and VR. https://t.co/IQL8HCbfuM https://t.co/YHPyqaXVgh",26/04/2018,26/04/2018 04:23,9.8942E+17,proactive,231,http://www.twitter.com/Huawei/status/989419622813192192,Huawei,Twitter
13,1,0,1,"Julie Kunstler, Principal Analyst at Ovum, gives her views on fiber and VR. https://t.co/iAbMe3mIyA https://t.co/PYPvb2llCw",26/04/2018,26/04/2018 04:04,9.89415E+17,proactive,11,http://www.twitter.com/Huawei/status/989414833035534337,Huawei,Twitter
14,0,0,0,"Julie Kunstler, Principal Analyst at Ovum, gives her views on fiber and VR. https://t.co/IQL8HCbfuM https://t.co/Kyarqx8sm1",26/04/2018,26/04/2018 04:00,9.89414E+17,proactive,0,http://www.twitter.com/Huawei/status/989413863060717568,Huawei,Twitter
15,93,1,11,"Yanxia Lu, Research Manager for IDC, describes how AI makes life more colorful and convenient. https://t.co/IFdlo8WRzZ https://t.co/R6bvk4h8nc",25/04/2018,25/04/2018 06:01,9.89082E+17,proactive,208,http://www.twitter.com/Huawei/status/989082040300695552,Huawei,Twitter
16,55,0,8,"What worked for others before may not work for you. Instead, nurture the culture behind the success, through exploration and innovation. #HuaweiVoice ",25/04/2018,25/04/2018 05:00,9.89067E+17,proactive,135,http://www.twitter.com/Huawei/status/989066503726292994,Huawei,Twitter
17,0,0,0,"RT @HuaweiEnt: Watch live now of #Huawei Global FSI Summit. For full event details, visit: https://t.co/TGQGSLf32M https://t.co/2bsduhLFP6",24/04/2018,24/04/2018 22:10,9.88963E+17,retweet,0,http://www.twitter.com/Huawei/status/988963402721587200,Huawei,Twitter
18,0,0,0,"RT @Huaweiit: According to Gartner's reports, Huawei ranks No. 1 by 4-socket rack #server shipments in both the global and China markets in…",24/04/2018,24/04/2018 06:55,9.88733E+17,retweet,0,http://www.twitter.com/Huawei/status/988733235482972160,Huawei,Twitter
19,63,4,18,Past success doesn’t guarantee future success. This was proven in 1830 in a race between a horse and a new invention: the locomotive. #HuaweiVoice htt,24/04/2018,24/04/2018 05:00,9.88704E+17,proactive,263,http://www.twitter.com/Huawei/status/988704116804173825,Huawei,Twitter
20,74,3,14,"Agatha Poon, Research Director, Asia-Pacific Services at @451Research, explains why digital empowerment is one of the key benefits of ICT. https://t.c",24/04/2018,24/04/2018 04:00,9.88689E+17,proactive,229,http://www.twitter.com/Huawei/status/988689092836712448,Huawei,Twitter
21,1918,28,331,How did an ancient Chinese city you've probably never heard of become a first mover in #IoT? #Communicate https://t.co/lMzNm1S77l https://t.co/fo6d1pi,23/04/2018,23/04/2018 05:37,9.88351E+17,proactive,5368,http://www.twitter.com/Huawei/status/988351156349943808,Huawei,Twitter
22,70,2,19,"Ed Gubbins, Senior Analyst for GlobalData, explains why we need network automation and intelligence to maximize network value. https://t.co/p90zkMsq1Q",23/04/2018,23/04/2018 04:30,9.88334E+17,proactive,270,http://www.twitter.com/Huawei/status/988334244052123663,Huawei,Twitter
23,85,4,12,Thank you for envisioning an intelligent future with us throughout #HAS2018. Check out our minisite for more updates: https://t.co/IFdlo8Fgbp https://,20/04/2018,20/04/2018 05:41,9.87265E+17,proactive,225,http://www.twitter.com/Huawei/status/987264990154407936,Huawei,Twitter
24,80,1,17,"According to Alexandra Rehak, Practice Lead of IoT, Ovum strategically deployed IoT projects will solve a key problem for enterprises. https://t.co/qD",20/04/2018,20/04/2018 05:00,9.87255E+17,proactive,255,http://www.twitter.com/Huawei/status/987254718601641984,Huawei,Twitter
25,18,0,6,"Find out why Huawei was ranked “Leader” based on 40 criteria covering current offerings, strategies, and market presence. https://t.co/UWiMWG1Ccb #SDN",20/04/2018,20/04/2018 04:00,9.87239E+17,proactive,78,http://www.twitter.com/Huawei/status/987239468233981952,Huawei,Twitter
26,0,0,0,"RT @HuaweiNetworks: At #HAS2018, Ping An Technology and @Huawei signed Intent-Driven Network joint innovation agreement to promote finance…",19/04/2018,19/04/2018 09:54,9.86966E+17,retweet,0,http://www.twitter.com/Huawei/status/986966340052271105,Huawei,Twitter
27,100,2,19,Network intelligence & #5G will make connected vehicles a reality. We’re excited - are you? Find out more https://t.co/LKc5W1P2sy #HAS2018 #Driverless,19/04/2018,19/04/2018 05:03,9.86893E+17,proactive,300,http://www.twitter.com/Huawei/status/986892972754067457,Huawei,Twitter
28,48,1,12,Fast pass to intelligent transformation. IT Product Line VP Joy Huang shared use cases on how intelligent IT enables a fully connected digital future ,19/04/2018,19/04/2018 03:00,9.86862E+17,proactive,173,http://www.twitter.com/Huawei/status/986861977602375680,Huawei,Twitter
29,0,0,0,RT @maria_aguete: Interesting facts about #video in #China! How long it took to get 100 million subscribers in #cable versus other #platfor…,18/04/2018,18/04/2018 23:20,9.86807E+17,retweet,0,http://www.twitter.com/Huawei/status/986806726107086848,Huawei,Twitter
30,0,0,0,RT @rspasquini: Huawei has the ambition to help build the nerve center for Smart Cities. Case of Gaoqing reflects this unified platform #HA…,18/04/2018,18/04/2018 23:17,9.86806E+17,retweet,0,http://www.twitter.com/Huawei/status/986805885753176064,Huawei,Twitter
31,79,2,12,What would cloud infrastructure look like in the 2.0 era? Huawei’s Yelai Zheng paints a vivid picture at #HAS2018: https://t.co/f09JiPCtoe https://t.c,18/04/2018,18/04/2018 23:07,9.86804E+17,proactive,209,http://www.twitter.com/Huawei/status/986803569536856064,Huawei,Twitter
32,30,0,10,"At #HAS2018 this morning, Huawei discussed wireless trends, SingleRAN PRO, E2E 5G solutions, and the evolution of LTE. Find out the details: https://t",18/04/2018,18/04/2018 11:14,9.86624E+17,proactive,130,http://www.twitter.com/Huawei/status/986623969917677568,Huawei,Twitter
33,0,1,0,"At #HAS2018 this morning, Huawei discussed wireless trends, SingleRAN PRO, E2E 5G solutions, and the evolution of LTE. Find out the details: https://t",18/04/2018,18/04/2018 10:59,9.8662E+17,proactive,5,http://www.twitter.com/Huawei/status/986620169681174528,Huawei,Twitter
34,98,5,20,Which #5G tech should businesses really get excited about? #HAS2018 @Gartner_inc https://t.co/IFdlo8Fgbp https://t.co/uaBwih8lcH,18/04/2018,18/04/2018 07:15,9.86564E+17,proactive,323,http://www.twitter.com/Huawei/status/986563777121234944,Huawei,Twitter
35,19,0,6,Value creation and innovation are at the heart of all we do. Digital transformation is our goal. Intelligent connectivity is our inspiration. #SingleR,18/04/2018,18/04/2018 06:46,9.86557E+17,proactive,79,http://www.twitter.com/Huawei/status/986556691465494528,Huawei,Twitter
36,26,4,9,Huawei’s Wireless SingleRAN CMO gave analysts an in-depth look at the benefits and features of the company’s latest 5G-oriented solution at #HAS2018. ,18/04/2018,18/04/2018 04:53,9.86528E+17,proactive,136,http://www.twitter.com/Huawei/status/986528132147511296,Huawei,Twitter
37,14,0,8,Which #5G tech should businesses really get excited about? #HAS2018 @Gartner_inc https://t.co/IFdlo8Fgbp https://t.co/x0ZqNcMufU,18/04/2018,18/04/2018 04:39,9.86525E+17,proactive,94,http://www.twitter.com/Huawei/status/986524598521839617,Huawei,Twitter
38,12,1,5,"At #HAS2018 this morning, Huawei discussed wireless trends, SingleRAN PRO, E2E 5G solutions, and the evolution of LTE. Find out the details: https://t",18/04/2018,18/04/2018 04:15,9.86519E+17,proactive,67,http://www.twitter.com/Huawei/status/986518517284356097,Huawei,Twitter
